Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
01.12.2021;3.670,00;3.610,00;3.700,00;3.610,00;386,23K;-0,54%
30.11.2021;3.690,00;3.780,00;3.780,00;3.690,00;131,49K;-2,38%
29.11.2021;3.780,00;3.710,00;3.780,00;3.655,00;313,81K;2,19%
26.11.2021;3.699,00;3.750,00;3.800,00;3.545,00;507,95K;-2,63%
25.11.2021;3.799,00;3.729,00;3.799,00;3.729,00;141,70K;2,12%
24.11.2021;3.720,00;3.685,00;3.750,00;3.685,00;316,56K;1,61%
23.11.2021;3.661,00;3.545,00;3.664,00;3.545,00;144,56K;2,55%
22.11.2021;3.570,00;3.590,00;3.590,00;3.525,00;325,23K;-0,28%
19.11.2021;3.580,00;3.760,00;3.771,00;3.500,00;1,41M;-5,29%
18.11.2021;3.780,00;3.776,00;3.789,00;3.650,00;376,03K;0,00%
17.11.2021;3.780,00;3.888,00;3.890,00;3.780,00;120,04K;-1,05%
16.11.2021;3.820,00;3.800,00;3.890,00;3.760,00;236,57K;2,11%
12.11.2021;3.741,00;3.900,00;3.900,00;3.555,00;478,24K;-4,57%
11.11.2021;3.920,00;3.999,00;4.000,00;3.920,00;64,80K;-0,20%
10.11.2021;3.928,00;3.942,00;4.000,00;3.920,00;101,81K;-0,36%
09.11.2021;3.942,00;4.060,00;4.060,00;3.942,00;246,89K;-2,91%
08.11.2021;4.060,00;4.000,00;4.085,00;3.995,00;82,68K;1,63%
05.11.2021;3.995,00;3.995,00;3.995,00;3.995,00;5,55K;-0,13%
04.11.2021;4.000,00;4.025,00;4.025,00;4.000,00;53,48K;0,00%
03.11.2021;4.000,00;4.001,00;4.001,00;4.000,00;64,04K;-0,02%
02.11.2021;4.001,00;4.021,00;4.021,00;4.001,00;37,56K;-0,60%
29.10.2021;4.025,00;4.030,00;4.030,00;4.011,00;14,80K;-0,12%
28.10.2021;4.030,00;3.995,00;4.054,00;3.995,00;114,00K;0,88%
27.10.2021;3.995,00;4.071,00;4.071,00;3.995,00;57,69K;-0,37%
26.10.2021;4.010,00;3.966,00;4.010,00;3.966,00;294,28K;1,16%
25.10.2021;3.964,00;3.950,00;3.965,00;3.950,00;61,88K;0,25%
22.10.2021;3.954,00;3.900,00;4.000,00;3.900,00;152,59K;1,78%
20.10.2021;3.885,00;3.875,00;3.885,00;3.875,00;22,00K;0,91%
19.10.2021;3.850,00;3.835,00;3.855,00;3.835,00;38,42K;0,79%
15.10.2021;3.820,00;3.807,00;3.820,00;3.805,00;29,10K;0,24%
14.10.2021;3.811,00;3.805,00;3.845,00;3.805,00;126,34K;0,16%
13.10.2021;3.805,00;3.819,00;3.830,00;3.805,00;101,42K;-0,29%
12.10.2021;3.816,00;3.825,00;3.845,00;3.816,00;53,55K;-0,37%
11.10.2021;3.830,00;3.865,00;3.890,00;3.830,00;61,93K;-1,03%
08.10.2021;3.870,00;3.840,00;3.870,00;3.840,00;22,15K;0,52%
07.10.2021;3.850,00;3.885,00;3.885,00;3.850,00;88,13K;-1,28%
06.10.2021;3.900,00;3.900,00;3.900,00;3.900,00;84,46K;-0,26%
05.10.2021;3.910,00;3.920,00;3.960,00;3.899,00;131,65K;-0,76%
04.10.2021;3.940,00;3.845,00;3.980,00;3.845,00;158,87K;2,63%
01.10.2021;3.839,00;3.805,00;3.840,00;3.805,00;56,71K;1,83%
30.09.2021;3.770,00;3.775,00;3.775,00;3.750,00;102,93K;-0,79%
29.09.2021;3.800,00;3.775,00;3.800,00;3.758,00;73,54K;1,06%
28.09.2021;3.760,00;3.705,00;3.760,00;3.705,00;32,35K;1,62%
27.09.2021;3.700,00;3.670,00;3.700,00;3.665,00;33,18K;0,63%
24.09.2021;3.677,00;3.640,00;3.677,00;3.620,00;83,86K;1,43%
23.09.2021;3.625,00;3.700,00;3.700,00;3.600,00;79,98K;0,69%
22.09.2021;3.600,00;3.605,00;3.610,00;3.585,00;153,45K;0,56%
21.09.2021;3.580,00;3.635,00;3.635,00;3.580,00;153,69K;-1,16%
20.09.2021;3.622,00;3.640,00;3.800,00;3.606,00;255,70K;-0,22%
17.09.2021;3.630,00;3.600,00;3.630,00;3.600,00;124,13K;0,92%
16.09.2021;3.597,00;3.670,00;3.670,00;3.590,00;226,39K;-2,26%
15.09.2021;3.680,00;3.685,00;3.690,00;3.680,00;47,81K;-0,27%
14.09.2021;3.690,00;3.675,00;3.690,00;3.675,00;23,42K;0,54%
13.09.2021;3.670,00;3.735,00;3.735,00;3.670,00;88,42K;-1,48%
10.09.2021;3.725,00;3.740,00;3.740,00;3.725,00;33,05K;-1,06%
09.09.2021;3.765,00;3.765,00;3.765,00;3.765,00;11,43K;-0,13%
08.09.2021;3.770,00;3.765,00;3.770,00;3.765,00;9,73K;0,40%
07.09.2021;3.755,00;3.780,00;3.780,00;3.755,00;16,72K;-0,53%
06.09.2021;3.775,00;3.780,00;3.780,00;3.775,00;21,81K;0,27%
03.09.2021;3.765,00;3.745,00;3.765,00;3.745,00;46,60K;0,94%
02.09.2021;3.730,00;3.740,00;3.741,00;3.725,00;32,95K;0,00%
01.09.2021;3.730,00;3.750,00;3.750,00;3.722,00;133,07K;-0,40%
31.08.2021;3.745,00;3.739,00;3.745,00;3.739,00;119,86K;0,16%
30.08.2021;3.739,00;3.725,00;3.739,00;3.718,00;115,39K;0,38%
27.08.2021;3.725,00;3.685,00;3.725,00;3.685,00;134,18K;0,78%
26.08.2021;3.696,00;3.680,00;3.720,00;3.615,00;302,60K;0,16%
25.08.2021;3.690,00;3.761,00;3.761,00;3.682,00;132,21K;-1,99%
24.08.2021;3.765,00;3.840,00;3.840,00;3.765,00;91,72K;-2,21%
23.08.2021;3.850,00;3.855,00;3.860,00;3.830,00;64,14K;0,13%
20.08.2021;3.845,00;3.845,00;3.845,00;3.845,00;22,17K;0,13%
19.08.2021;3.840,00;3.740,00;3.843,00;3.740,00;140,47K;2,13%
18.08.2021;3.760,00;3.715,00;3.760,00;3.705,00;229,45K;1,21%
17.08.2021;3.715,00;3.715,00;3.730,00;3.715,00;49,30K;-0,64%
13.08.2021;3.739,00;3.739,00;3.739,00;3.739,00;5,59K;0,00%
12.08.2021;3.739,00;3.730,00;3.740,00;3.730,00;95,10K;0,24%
11.08.2021;3.730,00;3.730,00;3.730,00;3.715,00;23,23K;-0,27%
09.08.2021;3.740,00;3.685,00;3.740,00;3.685,00;22,30K;0,00%
06.08.2021;3.740,00;3.740,00;3.740,00;3.660,00;79,88K;-0,40%
05.08.2021;3.755,00;3.785,00;3.800,00;3.755,00;49,20K;-0,53%
04.08.2021;3.775,00;3.720,00;3.800,00;3.720,00;147,17K;1,78%
03.08.2021;3.709,00;3.705,00;3.709,00;3.705,00;10,96K;0,13%
02.08.2021;3.704,00;3.700,00;3.704,00;3.678,00;83,50K;0,24%
30.07.2021;3.695,00;3.710,00;3.715,00;3.695,00;53,62K;-0,27%
29.07.2021;3.705,00;3.800,00;3.800,00;3.705,00;89,73K;-0,67%
28.07.2021;3.730,00;3.772,00;3.772,00;3.700,00;159,73K;-1,79%
27.07.2021;3.798,00;3.820,00;3.820,00;3.764,00;75,51K;-1,30%
26.07.2021;3.848,00;3.848,00;3.848,00;3.813,00;56,57K;0,00%
23.07.2021;3.848,00;3.858,00;3.858,00;3.843,00;84,85K;-0,62%
22.07.2021;3.872,00;3.872,00;3.872,00;3.872,00;7,76K;-3,18%
21.07.2021;3.999,00;3.900,00;3.999,00;3.890,00;17,66K;2,54%
19.07.2021;3.900,00;3.990,00;3.990,00;3.900,00;76,02K;-2,96%
16.07.2021;4.019,00;3.997,00;4.022,00;3.997,00;12,77K;-0,15%
15.07.2021;4.025,00;4.010,00;4.025,00;3.930,00;217,56K;0,12%
14.07.2021;4.020,00;4.020,00;4.020,00;4.000,00;28,46K;0,55%
13.07.2021;3.998,00;4.020,00;4.035,00;3.989,00;45,64K;-0,42%
12.07.2021;4.015,00;4.014,00;4.015,00;4.014,00;17,79K;0,00%
09.07.2021;4.015,00;4.005,00;4.015,00;4.000,00;36,71K;0,25%
08.07.2021;4.005,00;4.005,00;4.005,00;3.990,00;70,97K;-0,57%
07.07.2021;4.028,00;4.024,00;4.028,00;4.004,00;19,57K;-0,54%
06.07.2021;4.050,00;4.030,00;4.050,00;4.021,00;21,43K;0,65%
02.07.2021;4.024,00;4.000,00;4.024,00;3.999,00;40,36K;0,00%
01.07.2021;4.024,00;3.999,00;4.024,00;3.999,00;34,65K;-0,12%
