Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
07.03.2023;38.680,00;37.900,00;38.950,00;37.900,00;155,39K;2,06%
06.03.2023;37.900,00;37.990,00;38.100,00;37.850,00;190,36K;2,05%
03.03.2023;37.140,00;37.400,00;38.000,00;36.900,00;175,86K;1,61%
02.03.2023;36.550,00;37.450,00;37.450,00;36.550,00;79,19K;0,27%
01.03.2023;36.450,00;37.000,00;37.000,00;36.300,00;63,20K;1,53%
28.02.2023;35.900,00;37.400,00;37.920,00;35.900,00;1,15M;-4,22%
27.02.2023;37.480,00;36.310,00;37.900,00;36.310,00;100,02K;1,30%
24.02.2023;37.000,00;38.000,00;38.000,00;36.100,00;45,36K;-0,27%
23.02.2023;37.100,00;39.000,00;39.000,00;37.100,00;251,45K;-4,13%
22.02.2023;38.700,00;38.800,00;38.940,00;38.500,00;199,82K;-0,26%
21.02.2023;38.800,00;37.150,00;39.790,00;37.150,00;57,10K;-1,45%
20.02.2023;39.370,00;38.840,00;39.370,00;38.840,00;5,22K;-0,08%
17.02.2023;39.400,00;38.420,00;39.400,00;38.420,00;47,36K;0,00%
16.02.2023;39.400,00;36.020,00;39.400,00;36.020,00;486,80K;3,68%
15.02.2023;38.000,00;38.230,00;38.300,00;36.620,00;199,79K;-0,60%
14.02.2023;38.230,00;38.830,00;39.260,00;38.230,00;109,57K;-4,43%
13.02.2023;40.000,00;40.500,00;40.670,00;38.700,00;1,79M;-1,23%
10.02.2023;40.500,00;41.200,00;41.450,00;40.500,00;31,50K;-2,15%
09.02.2023;41.390,00;41.600,00;41.600,00;40.790,00;57,72K;-0,50%
08.02.2023;41.600,00;41.820,00;41.900,00;41.270,00;81,98K;-0,48%
07.02.2023;41.800,00;41.800,00;41.880,00;41.440,00;220,84K;0,00%
06.02.2023;41.800,00;41.810,00;41.860,00;41.650,00;72,13K;0,10%
03.02.2023;41.760,00;42.180,00;42.180,00;41.330,00;191,02K;-0,57%
02.02.2023;42.000,00;40.710,00;42.000,00;40.710,00;187,77K;0,48%
01.02.2023;41.800,00;41.270,00;42.180,00;41.270,00;225,78K;-0,45%
31.01.2023;41.990,00;40.800,00;42.200,00;40.800,00;370,55K;0,21%
30.01.2023;41.900,00;42.320,00;42.320,00;40.880,00;287,67K;-0,48%
27.01.2023;42.100,00;41.920,00;42.500,00;40.730,00;123,73K;0,43%
26.01.2023;41.920,00;42.590,00;42.590,00;41.740,00;166,17K;-0,38%
25.01.2023;42.080,00;42.410,00;42.410,00;41.880,00;134,07K;0,19%
24.01.2023;42.000,00;42.900,00;42.900,00;42.000,00;95,74K;-2,53%
23.01.2023;43.090,00;43.490,00;43.490,00;42.910,00;18,86K;-0,92%
20.01.2023;43.490,00;42.800,00;43.490,00;42.800,00;68,60K;1,61%
19.01.2023;42.800,00;42.980,00;42.980,00;42.700,00;146,93K;-0,42%
18.01.2023;42.980,00;43.000,00;43.200,00;42.500,00;115,77K;0,00%
