Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
17.09.2021;21.510,00;21.650,00;21.760,00;21.500,00;222,44K;-0,19%
16.09.2021;21.550,00;21.700,00;21.710,00;21.510,00;185,13K;0,00%
15.09.2021;21.550,00;21.800,00;22.200,00;21.540,00;92,29K;-0,46%
14.09.2021;21.650,00;21.680,00;21.680,00;21.360,00;361,64K;1,45%
13.09.2021;21.340,00;21.770,00;22.090,00;21.340,00;92,32K;-1,84%
10.09.2021;21.740,00;21.770,00;21.770,00;21.700,00;66,49K;0,28%
09.09.2021;21.680,00;21.590,00;21.770,00;21.420,00;73,27K;0,42%
08.09.2021;21.590,00;21.500,00;21.720,00;21.240,00;120,15K;0,42%
07.09.2021;21.500,00;21.520,00;21.710,00;21.490,00;51,63K;-1,29%
06.09.2021;21.780,00;21.700,00;21.780,00;21.670,00;40,72K;0,00%
03.09.2021;21.780,00;21.800,00;21.800,00;21.700,00;22,50K;-0,09%
02.09.2021;21.800,00;22.100,00;22.100,00;21.700,00;83,04K;-0,18%
01.09.2021;21.840,00;21.650,00;21.940,00;21.510,00;132,76K;0,74%
31.08.2021;21.680,00;21.740,00;21.800,00;21.680,00;74,71K;-0,91%
30.08.2021;21.880,00;22.270,00;22.540,00;21.860,00;92,26K;-1,57%
27.08.2021;22.230,00;22.300,00;22.320,00;22.150,00;68,71K;-0,31%
26.08.2021;22.300,00;22.350,00;22.610,00;22.300,00;36,73K;-1,50%
25.08.2021;22.640,00;22.030,00;22.710,00;22.030,00;51,71K;-0,04%
24.08.2021;22.650,00;22.750,00;22.750,00;22.310,00;29,91K;-0,70%
23.08.2021;22.810,00;22.900,00;23.000,00;22.780,00;60,06K;-0,39%
20.08.2021;22.900,00;22.950,00;23.200,00;22.660,00;66,86K;0,13%
19.08.2021;22.870,00;22.600,00;23.120,00;22.600,00;129,37K;-0,48%
18.08.2021;22.980,00;21.960,00;22.980,00;21.960,00;102,17K;4,69%
17.08.2021;21.950,00;21.400,00;21.980,00;21.030,00;174,83K;2,57%
13.08.2021;21.400,00;21.040,00;21.400,00;21.020,00;68,34K;0,71%
12.08.2021;21.250,00;21.300,00;21.300,00;20.810,00;274,76K;0,47%
11.08.2021;21.150,00;21.200,00;21.200,00;20.540,00;43,10K;0,76%
10.08.2021;20.990,00;20.220,00;21.170,00;20.220,00;76,43K;2,14%
09.08.2021;20.550,00;20.670,00;20.670,00;20.550,00;19,50K;-0,72%
06.08.2021;20.700,00;20.600,00;20.700,00;20.600,00;45,28K;0,73%
05.08.2021;20.550,00;20.650,00;20.700,00;20.240,00;55,41K;-0,05%
04.08.2021;20.560,00;20.210,00;20.680,00;20.210,00;50,37K;1,03%
03.08.2021;20.350,00;20.450,00;20.450,00;20.200,00;49,00K;-0,49%
02.08.2021;20.450,00;20.600,00;20.600,00;20.400,00;195,73K;-1,21%
30.07.2021;20.700,00;20.410,00;20.700,00;20.230,00;24,17K;0,63%
29.07.2021;20.570,00;20.860,00;21.150,00;20.570,00;73,69K;-1,77%
28.07.2021;20.940,00;21.200,00;21.200,00;20.810,00;28,99K;0,38%
27.07.2021;20.860,00;21.140,00;21.170,00;20.720,00;86,66K;-0,57%
26.07.2021;20.980,00;21.200,00;21.200,00;20.700,00;50,17K;0,87%
23.07.2021;20.800,00;21.350,00;21.350,00;20.620,00;46,01K;-0,53%
22.07.2021;20.910,00;21.310,00;21.310,00;20.910,00;20,56K;-2,29%
21.07.2021;21.400,00;21.700,00;21.800,00;21.400,00;159,62K;-1,29%
19.07.2021;21.680,00;22.080,00;22.080,00;21.510,00;13,84K;-1,28%
16.07.2021;21.960,00;22.060,00;22.060,00;21.860,00;9,26K;0,00%
15.07.2021;21.960,00;21.920,00;21.960,00;21.710,00;30,56K;0,18%
14.07.2021;21.920,00;22.000,00;22.090,00;21.720,00;68,79K;0,27%
13.07.2021;21.860,00;21.990,00;22.010,00;21.860,00;306,92K;-0,59%
12.07.2021;21.990,00;22.030,00;22.180,00;21.990,00;128,08K;-0,63%
09.07.2021;22.130,00;22.290,00;22.290,00;21.720,00;130,41K;0,09%
08.07.2021;22.110,00;22.080,00;22.180,00;22.010,00;101,87K;-0,41%
07.07.2021;22.200,00;22.290,00;22.500,00;22.200,00;89,50K;-0,49%
06.07.2021;22.310,00;22.700,00;22.700,00;22.300,00;71,62K;-1,46%
02.07.2021;22.640,00;21.800,00;22.660,00;21.780,00;57,94K;3,85%
01.07.2021;21.800,00;22.000,00;22.230,00;21.550,00;120,68K;-0,37%
