Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
25.11.2021;8.500,00;8.300,00;8.500,00;8.300,00;6,48K;0,00%
24.11.2021;8.500,00;8.500,00;8.500,00;8.500,00;7,14K;-0,70%
23.11.2021;8.560,00;8.560,00;8.560,00;8.560,00;1,68K;-2,17%
22.11.2021;8.750,00;8.680,00;8.750,00;8.680,00;6,92K;3,49%
19.11.2021;8.455,00;8.500,00;8.500,00;8.370,00;20,88K;-1,57%
18.11.2021;8.590,00;8.590,00;8.590,00;8.590,00;1,74K;0,00%
17.11.2021;8.590,00;8.590,00;8.590,00;8.590,00;2,27K;-0,23%
16.11.2021;8.610,00;8.650,00;8.780,00;8.600,00;12,49K;-0,46%
12.11.2021;8.650,00;8.650,00;8.650,00;8.650,00;4,22K;-0,23%
11.11.2021;8.670,00;8.600,00;8.760,00;8.600,00;23,62K;2,00%
10.11.2021;8.500,00;8.625,00;8.625,00;8.500,00;18,69K;-2,86%
09.11.2021;8.750,00;8.780,00;8.790,00;8.700,00;27,66K;0,34%
08.11.2021;8.720,00;8.700,00;8.900,00;8.700,00;20,36K;2,41%
05.11.2021;8.515,00;8.550,00;8.620,00;8.515,00;9,67K;-0,99%
04.11.2021;8.600,00;8.650,00;8.660,00;8.600,00;4,48K;-1,15%
03.11.2021;8.700,00;8.500,00;8.700,00;8.490,00;10,03K;2,35%
02.11.2021;8.500,00;8.790,00;8.790,00;8.000,00;45,22K;-3,30%
29.10.2021;8.790,00;8.805,00;8.805,00;8.790,00;5,39K;-0,23%
28.10.2021;8.810,00;8.700,00;8.810,00;8.680,00;26,64K;1,85%
27.10.2021;8.650,00;8.700,00;8.700,00;8.650,00;7,74K;-0,40%
26.10.2021;8.685,00;8.700,00;8.700,00;8.685,00;5,95K;0,52%
25.10.2021;8.640,00;8.640,00;8.640,00;8.640,00;3,61K;2,25%
22.10.2021;8.450,00;8.450,00;8.450,00;8.450,00;1,65K;-2,31%
21.10.2021;8.650,00;8.650,00;8.700,00;8.650,00;9,92K;-0,57%
20.10.2021;8.700,00;8.735,00;8.745,00;8.700,00;8,55K;0,00%
19.10.2021;8.700,00;8.650,00;8.745,00;8.650,00;17,25K;1,16%
15.10.2021;8.600,00;8.400,00;8.600,00;8.400,00;9,19K;-1,04%
14.10.2021;8.690,00;8.390,00;8.750,00;8.390,00;17,03K;3,64%
13.10.2021;8.385,00;8.385,00;8.385,00;8.385,00;1,32K;0,42%
12.10.2021;8.350,00;8.390,00;8.390,00;8.350,00;17,55K;-0,54%
11.10.2021;8.395,00;8.400,00;8.500,00;8.395,00;42,55K;0,60%
08.10.2021;8.345,00;8.390,00;8.390,00;8.345,00;18,06K;-0,54%
07.10.2021;8.390,00;8.190,00;8.390,00;8.190,00;44,98K;2,44%
06.10.2021;8.190,00;8.180,00;8.290,00;8.180,00;640,00K;0,12%
05.10.2021;8.180,00;8.180,00;8.200,00;8.180,00;38,92K;0,86%
04.10.2021;8.110,00;8.145,00;8.150,00;8.110,00;10,67K;0,12%
01.10.2021;8.100,00;8.100,00;8.100,00;8.100,00;6,12K;1,25%
30.09.2021;8.000,00;8.100,00;8.100,00;7.980,00;16,23K;-1,11%
29.09.2021;8.090,00;7.950,00;8.090,00;7.950,00;29,99K;2,93%
28.09.2021;7.860,00;7.950,00;7.950,00;7.860,00;25,11K;-0,51%
27.09.2021;7.900,00;7.980,00;7.980,00;7.900,00;8,03K;0,06%
24.09.2021;7.895,00;7.900,00;7.900,00;7.890,00;14,63K;0,96%
23.09.2021;7.820,00;7.890,00;7.895,00;7.820,00;8,63K;-0,38%
22.09.2021;7.850,00;7.850,00;7.850,00;7.850,00;3,55K;0,00%
21.09.2021;7.850,00;7.800,00;7.850,00;7.800,00;4,49K;-0,95%
17.09.2021;7.925,00;7.900,00;7.950,00;7.900,00;7,22K;3,59%
15.09.2021;7.650,00;7.650,00;7.650,00;7.650,00;3,27K;-0,65%
13.09.2021;7.700,00;7.705,00;7.705,00;7.700,00;6,77K;0,00%
10.09.2021;7.700,00;7.700,00;7.700,00;7.700,00;4,44K;0,65%
07.09.2021;7.650,00;7.700,00;7.700,00;7.650,00;29,24K;0,00%
03.09.2021;7.650,00;7.700,00;7.800,00;7.650,00;12,74K;-0,65%
02.09.2021;7.700,00;7.700,00;7.800,00;7.700,00;70,29K;0,85%
01.09.2021;7.635,00;7.560,00;7.635,00;7.560,00;8,68K;-0,20%
31.08.2021;7.650,00;7.700,00;7.700,00;7.650,00;14,67K;0,00%
30.08.2021;7.650,00;7.650,00;7.650,00;7.650,00;3,08K;-0,13%
27.08.2021;7.660,00;7.650,00;7.700,00;7.650,00;7,55K;-0,52%
26.08.2021;7.700,00;7.710,00;7.720,00;7.695,00;18,48K;-0,39%
25.08.2021;7.730,00;7.730,00;7.730,00;7.730,00;2,72K;4,46%
24.08.2021;7.400,00;7.695,00;7.980,00;7.400,00;42,29K;-2,63%
23.08.2021;7.600,00;7.695,00;7.695,00;6.990,00;48,06K;-1,30%
20.08.2021;7.700,00;7.250,00;7.700,00;7.105,00;15,54K;2,67%
19.08.2021;7.500,00;7.500,00;7.500,00;7.500,00;9,69K;0,00%
18.08.2021;7.500,00;7.550,00;7.900,00;7.500,00;125,10K;2,04%
17.08.2021;7.350,00;6.980,00;7.435,00;6.980,00;19,52K;6,68%
13.08.2021;6.890,00;6.890,00;6.890,00;6.890,00;2,98K;4,24%
11.08.2021;6.610,00;6.600,00;6.610,00;6.600,00;5,34K;0,15%
10.08.2021;6.600,00;6.760,00;6.760,00;6.600,00;33,37K;-5,58%
09.08.2021;6.990,00;6.990,00;6.990,00;6.990,00;14,07K;1,38%
06.08.2021;6.895,00;6.700,00;6.895,00;6.700,00;20,53K;2,91%
05.08.2021;6.700,00;6.700,00;6.700,00;6.700,00;5,09K;-1,47%
04.08.2021;6.800,00;6.825,00;6.825,00;6.800,00;40,18K;0,00%
03.08.2021;6.800,00;6.800,00;6.800,00;6.800,00;5,84K;-1,45%
02.08.2021;6.900,00;6.900,00;6.900,00;6.900,00;56,65K;-0,58%
30.07.2021;6.940,00;6.940,00;6.940,00;6.940,00;5,78K;-0,79%
29.07.2021;6.995,00;6.995,00;6.995,00;6.995,00;9,89K;-0,07%
28.07.2021;7.000,00;7.020,00;7.020,00;7.000,00;6,62K;-0,50%
26.07.2021;7.035,00;7.000,00;7.035,00;7.000,00;3,87K;-0,85%
23.07.2021;7.095,00;7.100,00;7.100,00;7.095,00;10,56K;0,00%
22.07.2021;7.095,00;7.050,00;7.200,00;7.050,00;13,50K;-0,07%
21.07.2021;7.100,00;7.100,00;7.100,00;6.900,00;19,58K;0,71%
19.07.2021;7.050,00;7.080,00;7.100,00;7.005,00;16,77K;-0,70%
16.07.2021;7.100,00;7.160,00;7.200,00;7.100,00;26,95K;-0,84%
15.07.2021;7.160,00;7.200,00;7.300,00;7.160,00;12,07K;-0,56%
13.07.2021;7.200,00;7.200,00;7.200,00;7.200,00;39,90K;0,00%
12.07.2021;7.200,00;7.200,00;7.200,00;7.100,00;32,89K;-0,14%
09.07.2021;7.210,00;7.210,00;7.210,00;7.210,00;3,65K;2,05%
08.07.2021;7.065,00;7.395,00;7.395,00;7.065,00;17,47K;-4,46%
07.07.2021;7.395,00;7.395,00;7.395,00;7.395,00;4,36K;0,00%
06.07.2021;7.395,00;7.395,00;7.395,00;7.395,00;3,65K;1,30%
01.07.2021;7.300,00;7.200,00;7.300,00;7.200,00;5,15K;1,39%
