Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
16.09.2021;9.420,00;9.485,00;9.485,00;9.420,00;8,63K;-0,37%
15.09.2021;9.455,00;9.500,00;9.500,00;9.455,00;8,80K;-0,47%
14.09.2021;9.500,00;9.470,00;9.500,00;9.470,00;6,04K;-0,58%
13.09.2021;9.555,00;9.510,00;9.555,00;9.480,00;30,43K;-0,47%
10.09.2021;9.600,00;9.515,00;9.600,00;9.505,00;5,35K;-0,52%
08.09.2021;9.650,00;9.520,00;9.650,00;9.480,00;14,75K;1,37%
07.09.2021;9.520,00;9.720,00;9.720,00;9.520,00;48,00K;-2,76%
03.09.2021;9.790,00;9.800,00;9.800,00;9.790,00;3,61K;-0,51%
02.09.2021;9.840,00;9.825,00;9.885,00;9.825,00;13,63K;0,15%
01.09.2021;9.825,00;9.885,00;9.885,00;9.825,00;8,36K;0,00%
31.08.2021;9.825,00;9.710,00;9.990,00;9.710,00;79,05K;1,08%
30.08.2021;9.720,00;9.810,00;9.810,00;9.720,00;25,04K;-1,12%
27.08.2021;9.830,00;9.870,00;9.870,00;9.825,00;10,57K;-1,11%
26.08.2021;9.940,00;9.940,00;9.940,00;9.940,00;16,09K;-0,25%
25.08.2021;9.965,00;9.965,00;9.965,00;9.965,00;2,23K;0,25%
24.08.2021;9.940,00;10.290,00;10.290,00;9.750,00;61,03K;-3,50%
23.08.2021;10.300,00;10.220,00;10.400,00;10.190,00;69,63K;0,98%
20.08.2021;10.200,00;10.110,00;10.240,00;10.090,00;37,25K;0,99%
19.08.2021;10.100,00;10.300,00;10.300,00;10.100,00;65,54K;-2,98%
18.08.2021;10.410,00;10.150,00;10.450,00;10.000,00;116,38K;4,52%
17.08.2021;9.960,00;9.410,00;9.960,00;9.355,00;201,04K;5,56%
13.08.2021;9.435,00;9.780,00;9.780,00;9.345,00;216,38K;-3,43%
12.08.2021;9.770,00;10.000,00;10.010,00;9.770,00;29,72K;-1,16%
11.08.2021;9.885,00;10.000,00;10.000,00;9.840,00;44,43K;-1,84%
10.08.2021;10.070,00;10.010,00;10.070,00;10.000,00;23,06K;0,50%
09.08.2021;10.020,00;10.100,00;10.100,00;10.000,00;40,50K;-1,76%
06.08.2021;10.200,00;10.180,00;10.200,00;10.170,00;16,02K;0,20%
05.08.2021;10.180,00;10.200,00;10.220,00;10.180,00;15,30K;0,69%
04.08.2021;10.110,00;10.270,00;10.270,00;10.100,00;61,60K;-1,56%
03.08.2021;10.270,00;10.470,00;10.470,00;10.270,00;27,77K;-2,00%
02.08.2021;10.480,00;10.500,00;10.500,00;10.480,00;5,18K;-0,19%
30.07.2021;10.500,00;10.750,00;10.750,00;10.490,00;77,74K;-2,78%
29.07.2021;10.800,00;11.050,00;11.050,00;10.720,00;56,47K;-1,82%
28.07.2021;11.000,00;10.980,00;11.000,00;10.950,00;10,48K;0,46%
27.07.2021;10.950,00;11.130,00;11.130,00;10.950,00;6,91K;-1,35%
26.07.2021;11.100,00;11.100,00;11.100,00;11.060,00;8,00K;0,36%
22.07.2021;11.060,00;11.060,00;11.120,00;11.060,00;29,97K;-0,45%
21.07.2021;11.110,00;11.100,00;11.130,00;11.080,00;12,79K;0,09%
19.07.2021;11.100,00;11.020,00;11.100,00;10.960,00;16,04K;-0,36%
16.07.2021;11.140,00;11.150,00;11.150,00;11.140,00;8,69K;-0,09%
15.07.2021;11.150,00;11.120,00;11.150,00;11.120,00;4,79K;-0,45%
14.07.2021;11.200,00;11.200,00;11.200,00;11.180,00;8,71K;-0,62%
13.07.2021;11.270,00;11.200,00;11.270,00;11.200,00;4,60K;0,63%
12.07.2021;11.200,00;11.200,00;11.200,00;11.200,00;1,27K;0,54%
09.07.2021;11.140,00;11.150,00;11.150,00;11.140,00;3,86K;0,72%
08.07.2021;11.060,00;11.100,00;11.120,00;11.060,00;21,43K;-0,72%
07.07.2021;11.140,00;11.200,00;11.200,00;11.140,00;10,65K;0,00%
06.07.2021;11.140,00;11.300,00;11.300,00;11.120,00;14,99K;-1,33%
02.07.2021;11.290,00;11.200,00;11.290,00;11.200,00;8,61K;-0,09%
01.07.2021;11.300,00;11.200,00;11.300,00;11.200,00;7,03K;0,44%
