Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
28.12.2022;4.481,00;4.481,00;4.481,00;4.481,00;4,79K;0,02%
27.12.2022;4.480,00;4.587,00;4.587,00;4.480,00;6,16K;0,65%
26.12.2022;4.451,00;4.451,00;4.451,00;4.451,00;2,76K;0,02%
21.12.2022;4.450,00;4.450,00;4.450,00;4.450,00;4,58K;-3,26%
20.12.2022;4.600,00;4.600,00;4.600,00;4.600,00;5,51K;0,00%
19.12.2022;4.600,00;4.600,00;4.600,00;4.600,00;6,23K;-1,79%
16.12.2022;4.684,00;4.684,00;4.684,00;4.684,00;2,73K;1,80%
15.12.2022;4.601,00;4.601,00;4.601,00;4.601,00;5,76K;0,02%
14.12.2022;4.600,00;4.600,00;4.600,00;4.600,00;6,26K;-1,92%
13.12.2022;4.690,00;4.690,00;4.690,00;4.690,00;7,06K;-0,19%
06.12.2022;4.699,00;4.699,00;4.699,00;4.699,00;3,57K;4,42%
05.12.2022;4.500,00;4.501,00;4.750,00;4.500,00;29,50K;-4,26%
01.12.2022;4.700,00;4.645,00;4.700,00;4.630,00;189,29K;0,00%
30.11.2022;4.700,00;4.380,00;4.700,00;4.380,00;89,10K;7,31%
29.11.2022;4.380,00;4.399,00;4.500,00;4.380,00;26,29K;1,39%
28.11.2022;4.320,00;4.390,00;4.390,00;4.320,00;15,62K;-0,23%
24.11.2022;4.330,00;4.310,00;4.480,00;4.310,00;26,12K;0,70%
23.11.2022;4.300,00;4.248,00;4.300,00;4.248,00;29,66K;4,88%
22.11.2022;4.100,00;4.100,00;4.100,00;4.100,00;20,48K;1,06%
21.11.2022;4.057,00;4.249,00;4.300,00;4.057,00;39,89K;0,15%
18.11.2022;4.051,00;4.198,00;4.200,00;4.051,00;48,88K;-2,39%
17.11.2022;4.150,00;4.200,00;4.200,00;4.150,00;19,48K;0,00%
16.11.2022;4.150,00;4.150,00;4.150,00;4.150,00;8,59K;0,00%
15.11.2022;4.150,00;4.150,00;4.150,00;4.149,00;48,40K;1,72%
11.11.2022;4.080,00;4.150,00;4.150,00;4.080,00;15,87K;-1,69%
10.11.2022;4.150,00;4.150,00;4.150,00;4.150,00;8,48K;0,00%
08.11.2022;4.150,00;4.050,00;4.150,00;4.050,00;17,30K;-1,19%
04.11.2022;4.200,00;4.200,00;4.200,00;4.200,00;16,26K;0,00%
03.11.2022;4.200,00;4.200,00;4.200,00;4.200,00;7,77K;-3,69%
01.11.2022;4.361,00;4.360,00;4.361,00;4.360,00;22,38K;0,25%
31.10.2022;4.350,00;4.310,00;4.350,00;4.310,00;50,33K;0,93%
28.10.2022;4.310,00;4.347,00;4.347,00;4.310,00;9,94K;2,62%
27.10.2022;4.200,00;4.220,00;4.220,00;4.200,00;12,12K;-0,12%
26.10.2022;4.205,00;4.205,00;4.205,00;4.205,00;7,71K;-4,00%
25.10.2022;4.380,00;4.380,00;4.380,00;4.380,00;12,85K;0,00%
24.10.2022;4.380,00;4.505,00;4.505,00;4.380,00;17,82K;-2,77%
21.10.2022;4.505,00;4.505,00;4.505,00;4.505,00;6,75K;3,30%
20.10.2022;4.361,00;4.300,00;4.363,00;4.300,00;41,61K;-3,09%
19.10.2022;4.500,00;4.600,00;4.600,00;4.500,00;11,42K;4,05%
18.10.2022;4.325,00;4.311,00;4.325,00;4.310,00;12,53K;-9,71%
14.10.2022;4.790,00;4.790,00;4.790,00;4.790,00;10,02K;0,84%
13.10.2022;4.750,00;4.725,00;4.750,00;4.725,00;23,75K;0,53%
12.10.2022;4.725,00;4.700,00;4.800,00;4.700,00;36,02K;0,53%
11.10.2022;4.700,00;4.700,00;4.700,00;4.700,00;7,95K;0,00%
10.10.2022;4.700,00;4.700,00;4.700,00;4.700,00;26,02K;1,73%
06.10.2022;4.620,00;4.600,00;4.620,00;4.600,00;16,66K;0,50%
05.10.2022;4.597,00;4.500,00;4.597,00;4.480,00;18,14K;9,98%
30.09.2022;4.180,00;4.180,00;4.180,00;4.180,00;3,97K;-1,76%
29.09.2022;4.255,00;4.250,00;4.255,00;4.250,00;9,40K;0,00%
28.09.2022;4.255,00;4.300,00;4.300,00;4.250,00;15,17K;-1,05%
27.09.2022;4.300,00;4.500,00;4.500,00;4.300,00;22,88K;-5,29%
26.09.2022;4.540,00;4.600,00;4.600,00;4.540,00;16,29K;0,11%
23.09.2022;4.535,00;4.550,00;4.550,00;4.535,00;7,18K;-3,30%
22.09.2022;4.690,00;4.690,00;4.690,00;4.690,00;5,59K;3,53%
21.09.2022;4.530,00;4.530,00;4.530,00;4.530,00;145,93K;0,00%
16.09.2022;4.530,00;4.530,00;4.530,00;4.530,00;3,21K;-3,60%
15.09.2022;4.699,00;4.699,00;4.699,00;4.699,00;4,63K;-2,51%
13.09.2022;4.820,00;4.800,00;4.820,00;4.800,00;14,71K;-0,62%
09.09.2022;4.850,00;4.800,00;4.850,00;4.800,00;17,99K;1,04%
07.09.2022;4.800,00;4.800,00;4.800,00;4.800,00;9,16K;0,00%
06.09.2022;4.800,00;4.800,00;4.800,00;4.800,00;11,67K;0,00%
05.09.2022;4.800,00;4.785,00;4.800,00;4.785,00;22,34K;1,05%
01.09.2022;4.750,00;4.750,00;4.750,00;4.750,00;4,86K;0,00%
31.08.2022;4.750,00;4.800,00;4.800,00;4.750,00;184,58K;-1,04%
30.08.2022;4.800,00;4.990,00;4.990,00;4.800,00;25,07K;-2,04%
29.08.2022;4.900,00;4.990,00;4.990,00;4.900,00;35,17K;-1,80%
26.08.2022;4.990,00;4.990,00;4.990,00;4.990,00;13,84K;0,00%
