Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
11.08.2021;17.340,00;17.700,00;17.700,00;17.160,00;283,28K;-1,08%
10.08.2021;17.530,00;17.600,00;17.700,00;17.530,00;100,58K;0,17%
09.08.2021;17.500,00;18.140,00;18.140,00;17.500,00;47,94K;-1,13%
06.08.2021;17.700,00;17.870,00;17.970,00;17.560,00;153,37K;0,00%
05.08.2021;17.700,00;17.910,00;18.260,00;17.630,00;168,02K;-1,45%
04.08.2021;17.960,00;17.800,00;18.270,00;17.750,00;114,41K;-0,22%
03.08.2021;18.000,00;17.700,00;18.000,00;17.410,00;75,98K;1,29%
02.08.2021;17.770,00;17.310,00;17.770,00;16.900,00;158,55K;2,72%
30.07.2021;17.300,00;17.820,00;17.880,00;17.300,00;144,00K;-3,03%
29.07.2021;17.840,00;17.960,00;18.200,00;17.840,00;370,97K;-0,45%
28.07.2021;17.920,00;18.060,00;18.290,00;17.800,00;174,11K;-0,44%
27.07.2021;18.000,00;18.500,00;18.500,00;18.000,00;418,94K;-2,07%
26.07.2021;18.380,00;18.500,00;18.510,00;18.380,00;94,19K;-0,54%
23.07.2021;18.480,00;18.450,00;18.510,00;18.400,00;60,83K;0,43%
22.07.2021;18.400,00;18.700,00;18.700,00;18.110,00;226,17K;-0,59%
21.07.2021;18.510,00;18.890,00;18.980,00;18.510,00;237,87K;-0,27%
19.07.2021;18.560,00;19.000,00;19.220,00;18.520,00;140,38K;-3,33%
16.07.2021;19.200,00;19.530,00;19.530,00;19.200,00;94,67K;-1,23%
15.07.2021;19.440,00;19.450,00;19.500,00;19.200,00;118,97K;-1,02%
14.07.2021;19.640,00;19.800,00;19.800,00;19.350,00;149,91K;0,00%
13.07.2021;19.640,00;19.880,00;19.930,00;19.360,00;188,20K;-0,66%
12.07.2021;19.770,00;19.510,00;19.770,00;19.510,00;115,13K;1,33%
09.07.2021;19.510,00;19.180,00;19.660,00;19.180,00;207,12K;1,72%
08.07.2021;19.180,00;19.010,00;19.270,00;18.940,00;214,44K;-0,62%
07.07.2021;19.300,00;18.710,00;19.340,00;18.370,00;159,95K;3,15%
06.07.2021;18.710,00;18.980,00;19.340,00;18.710,00;279,34K;-0,95%
02.07.2021;18.890,00;18.200,00;18.890,00;18.100,00;399,35K;3,22%
01.07.2021;18.300,00;19.000,00;19.000,00;18.150,00;231,88K;-1,08%
